country,state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
India,Puducherry,Kota,PM10,67.4,266.9,80,82,Moderate,31.9,61.8,5.7
India,Odisha,Silchar,CO,70.1,156.3,92.5,57,Moderate,26.2,71.5,25.1
India,Jharkhand,Barrackpore,PM10,97.9,238.9,213.2,228,Very Unhealthy,27.8,43.2,15.6
India,Chandigarh,Chandigarh,PM2.5,35.5,400.9,39.5,43,Good,31.5,46.6,3.1
India,Tripura,Yadgir,PM2.5,7,64,14.9,43,Good,24.8,56,23.2
India,Himachal Pradesh,Coimbatore,NO2,2.5,485.5,23.3,8,Good,26.8,55.4,0.4
India,Maharashtra,Chikkamagaluru,PM2.5,134.3,494.5,256.9,222,Very Unhealthy,34.9,39.2,29.8
India,Kerala,Vrindavan,SO2,92,461.2,101.3,141,Unhealthy for Sensitive Groups,18.5,83.3,3.7
India,Rajasthan,Chittorgarh,PM10,20.1,449.7,26,37,Good,27.1,80.2,22.9
India,Chandigarh,Faridabad,OZONE,134.4,357.9,140.8,147,Unhealthy for Sensitive Groups,21.7,50.7,14
India,Mizoram,Bareilly,PM10,57.8,222.3,104.9,101,Unhealthy for Sensitive Groups,21,42.8,9.5
India,Odisha,Rajsamand,OZONE,160.2,468.3,167.5,199,Unhealthy,28.3,33.2,7.3
India,Punjab,Chhapra,CO,16.5,406.2,32.1,42,Good,15.9,67.6,8.6
India,Kerala,Sasaram,PM10,167.9,340.1,169.7,183,Unhealthy,18.2,84.5,18.8
India,Rajasthan,Chandigarh,SO2,138.5,405.2,151.9,178,Unhealthy,21.2,80.6,7
India,Himachal Pradesh,Hajipur,CO,88.9,452.5,256.6,260,Very Unhealthy,26.4,39.5,1.3
India,Jammu and Kashmir,Machilipatnam,NO2,89.1,310.3,223.2,256,Very Unhealthy,25.2,57.9,10.1
India,West Bengal,Brajrajnagar,NO2,11.2,289.5,17.8,49,Good,24.9,68.1,12.4
India,Himachal Pradesh,Arrah,NO2,68.1,335.1,235.8,217,Very Unhealthy,30.6,58.4,12.5
India,Mizoram,Ankleshwar,NO2,24.4,156.8,111,103,Unhealthy for Sensitive Groups,30.7,36.1,15.2
India,Odisha,Jalandhar,PM2.5,158.6,497.8,250.6,222,Very Unhealthy,22.6,62.1,29.8
India,Jharkhand,Parbhani,NO2,51.5,313.7,157.8,179,Unhealthy,22.8,63.6,14.9
India,Uttarakhand,Purnia,PM2.5,28.2,336.3,72.5,95,Moderate,29.4,32.7,29.7
India,Gujarat,Milupara,OZONE,145.1,422.4,222.7,259,Very Unhealthy,36.5,65.5,23.1
India,Kerala,Beed,PM2.5,112.4,236.7,122.1,136,Unhealthy for Sensitive Groups,34.4,32.3,18.9
India,Mizoram,Rupnagar,SO2,0.5,374.4,234.5,236,Very Unhealthy,23.4,57.1,5.4
India,Jharkhand,Mira-Bhayandar,SO2,86.6,454.5,265.1,273,Very Unhealthy,33.7,33.8,19.1
India,Assam,Byasanagar,PM2.5,33.8,207.4,135.2,125,Unhealthy for Sensitive Groups,25.4,38,24.5
India,Delhi,Vatva,NH3,0.7,81.8,8.2,40,Good,30.6,42.2,20.8
India,Chandigarh,Palwal,SO2,12.5,493,149,107,Unhealthy for Sensitive Groups,30.1,80.2,14.6
India,Jammu and Kashmir,Raipur,PM10,36.4,275,129.6,107,Unhealthy for Sensitive Groups,19.1,86.6,15.2
India,Sikkim,Bihar Sharif,NH3,206.1,312.5,214.6,241,Very Unhealthy,24.1,49.7,13.3
India,Arunachal Pradesh,Bhilwara,OZONE,0.9,394.2,6.3,5,Good,29.9,87.8,0.4
India,Meghalaya,Karwar,SO2,7.7,411.1,8,8,Good,29.4,45.1,24.5
India,Meghalaya,Kanpur,NO2,15.2,378.2,243.9,289,Very Unhealthy,30.2,76.7,25.6
India,West Bengal,Bahadurgarh,NO2,105.3,304.1,129.4,105,Unhealthy for Sensitive Groups,33.3,54.7,20.3
India,Puducherry,Ambala,NH3,52.7,239.1,193.5,190,Unhealthy,33.9,79.6,27.9
India,Jharkhand,Kota,CO,4.8,109.5,25.5,44,Good,32.4,55.6,17.3
India,Jharkhand,Nagaon,NH3,47.4,417.4,264.2,280,Very Unhealthy,33,52.2,10.4
India,Mizoram,Hubballi,SO2,1.1,127.3,2.4,23,Good,29,62.2,0.6
India,Karnataka,Thiruvananthapuram,SO2,5.8,378.2,17.6,14,Good,36,47.5,1.1
India,Kerala,Patiala,PM10,145.7,372.9,183.1,180,Unhealthy,20.5,46.3,10.1
India,Karnataka,Nagaur,CO,141.7,376.7,183.9,191,Unhealthy,24.1,81,25.4
India,Odisha,Nagaur,PM10,72.4,457.8,242.5,269,Very Unhealthy,25.5,75.3,15
India,Kerala,Fatehabad,CO,99.3,494.6,126.4,150,Unhealthy for Sensitive Groups,21.6,73.8,13.4
India,West Bengal,Alwar,NO2,23,174.8,45.6,28,Good,31.7,32.9,2.2
India,Meghalaya,Chittoor,CO,209.1,328.5,214.9,226,Very Unhealthy,15.3,73.8,20.5
India,Jammu and Kashmir,Baghpat,SO2,17.2,178.7,34.4,49,Good,33.9,91.1,10
India,Nagaland,Satara,NO2,21,58.4,26.2,40,Good,28,61.6,5.7
India,Himachal Pradesh,Araria,OZONE,23.6,220.4,66.7,94,Moderate,16.4,75.3,12.6
India,West Bengal,Singrauli,OZONE,41.8,213.9,101.3,112,Unhealthy for Sensitive Groups,25.3,63.8,17.3
India,Chandigarh,Vatva,NO2,140,267.1,169.6,176,Unhealthy,17.6,57,9
India,Puducherry,Katni,NO2,0.6,434.9,22.7,50,Good,16.7,93.5,0.7
India,Andhra Pradesh,Naharlagun,PM2.5,3.7,449.4,4.2,36,Good,24.5,54.1,27.9
India,Sikkim,Karwar,NO2,35.5,175.3,55.3,85,Moderate,25.9,51.5,15.3
India,Andhra Pradesh,Kashipur,CO,49.2,370.9,60.2,58,Moderate,28.8,62.4,14.6
India,Arunachal Pradesh,Silchar,CO,13,91.9,60.1,76,Moderate,33.3,31.8,22.2
India,Karnataka,Pratapgarh,OZONE,1.4,118.4,71.9,94,Moderate,25.9,80,26.9
India,Chhattisgarh,Bulandshahr,SO2,25.4,359.9,117.2,120,Unhealthy for Sensitive Groups,31.8,81.1,25.6
India,Chandigarh,Karauli,CO,14.1,175.8,41.3,42,Good,16.1,47.6,4.7
India,Meghalaya,Barmer,CO,168.9,351.8,217.6,256,Very Unhealthy,31.7,45.8,1.7
India,Arunachal Pradesh,Sonipat,NH3,9.3,116.3,22,1,Good,32.2,49.9,13.7
India,Tamil Nadu,Chikkaballapur,PM10,50.5,303.9,57.8,65,Moderate,32.2,89.3,21.7
India,Karnataka,Hisar,SO2,10.3,131.5,15.9,9,Good,15.4,80.8,19.7
India,Puducherry,Coimbatore,SO2,5.5,153.1,74.1,92,Moderate,18.5,61.2,18
India,Kerala,Faridabad,PM2.5,15.7,305.5,111.3,142,Unhealthy for Sensitive Groups,34.3,41.5,0.8
India,Maharashtra,Bettiah,PM2.5,189.9,321.5,233.1,218,Very Unhealthy,20.7,53.2,25.3
India,Chhattisgarh,Rohtak,SO2,44.7,407.7,131.5,111,Unhealthy for Sensitive Groups,28,40.8,29.3
India,Haryana,Madurai,SO2,97.3,262.6,154.9,190,Unhealthy,37.3,42.2,13.3
India,Himachal Pradesh,Guntur,PM2.5,65.7,290.4,256.4,222,Very Unhealthy,35,31.9,13.7
India,Kerala,Chittoor,NO2,39.1,332.2,95.9,61,Moderate,26,32.6,19.9
India,Uttar Pradesh,Karauli,PM10,13.6,38.8,15.2,11,Good,24.9,47.6,25.1
India,West Bengal,Agra,CO,0.7,409.7,4.6,1,Good,32.5,46,21.9
India,Karnataka,Guntur,NO2,140.5,369.5,232.4,240,Very Unhealthy,38,42.5,2.2
India,Uttar Pradesh,Ghaziabad,PM2.5,50,327.3,245.2,206,Very Unhealthy,21.3,65.7,24.1
India,Meghalaya,Ulhasnagar,OZONE,11.6,259.8,26.3,38,Good,22.2,31.3,10.3
India,Arunachal Pradesh,Gaya,PM2.5,25.4,425,39.9,17,Good,28.1,91.9,12.2
India,Gujarat,Muzaffarnagar,PM10,7.4,207.3,9.4,18,Good,33.7,41.6,20.4
India,Tripura,Kolhapur,CO,0,65.1,25.6,36,Good,27.8,40,28.6
India,Bihar,Kunjemura,OZONE,0.2,287.5,0.2,45,Good,27,66.7,21.8
India,Punjab,Eluru,NO2,19.6,338.9,194.2,162,Unhealthy,25.2,69.5,28.2
India,Odisha,Belapur,NO2,25.5,289.3,189.3,157,Unhealthy,34,94.1,5.7
India,Delhi,Jhansi,PM10,11.9,244.1,168.7,151,Unhealthy,24.6,73.2,16.4
India,Punjab,Akola,OZONE,17.2,87.4,71.4,51,Moderate,16.2,69.2,15.7
India,Sikkim,Kolkata,NO2,51.4,128.6,64.7,67,Moderate,27.4,65.3,4.8
India,Sikkim,Bikaner,OZONE,14.4,74,24.9,26,Good,37.6,83.3,19.8
India,Tamil Nadu,Rajsamand,NO2,64,442.3,244.1,251,Very Unhealthy,27.1,94.8,14.3
India,Delhi,Meerut,NH3,110.1,164.5,118.7,139,Unhealthy for Sensitive Groups,20.1,90.9,22.3
India,Madhya Pradesh,Bengaluru,PM10,33.2,317.9,98.2,73,Moderate,39.9,50.2,24.3
India,Himachal Pradesh,Ujjain,NH3,11.8,469.9,137.5,134,Unhealthy for Sensitive Groups,15.9,67.2,28.1
India,Sikkim,Pithampur,CO,30.3,477.4,109.7,104,Unhealthy for Sensitive Groups,37.4,94.3,19.3
India,Himachal Pradesh,Jaisalmer,NO2,161.4,300.5,167,180,Unhealthy,22.8,47.4,6.2
India,Madhya Pradesh,Patiala,SO2,61.5,439.5,188.5,159,Unhealthy,22.2,80.5,12.9
India,Puducherry,Jalna,PM10,85,366.1,96.2,98,Moderate,23.5,84.8,4.5
India,Bihar,Parbhani,PM10,36.6,468.9,39.4,47,Good,17.4,44.4,12.8
India,Rajasthan,Siwan,SO2,65.3,147.1,122.2,107,Unhealthy for Sensitive Groups,20.7,45.2,22.8
India,Himachal Pradesh,Bulandshahr,SO2,50.4,494.3,214.2,228,Very Unhealthy,28.1,85.9,12.2
India,Maharashtra,Prayagraj,PM2.5,167.4,280.8,195.4,193,Unhealthy,20.2,54.6,21.7
India,Nagaland,Kollam,PM10,65.1,483.3,183.2,168,Unhealthy,29.8,76.7,7.4
India,Mizoram,Nagpur,SO2,69.4,453.1,129.8,145,Unhealthy for Sensitive Groups,39.2,89.4,16.3
India,Gujarat,Bathinda,OZONE,11.5,69.5,12.1,28,Good,23.2,68.3,15.1
India,Mizoram,Mumbai,SO2,34.1,362.1,75.4,69,Moderate,16.3,40.2,7.2
India,Tripura,Mandi Gobindgarh,PM10,132,271.9,187.1,173,Unhealthy,19,66.5,9.7
India,Madhya Pradesh,Narnaul,OZONE,187.6,264.8,206.3,249,Very Unhealthy,35.7,56.1,12.1
India,Tamil Nadu,Korba,OZONE,29.4,221,217.1,247,Very Unhealthy,31.3,35.8,26.8
India,Sikkim,Cuddalore,SO2,33.6,485.2,84.3,57,Moderate,22.4,57.7,17.5
India,Andhra Pradesh,Gaya,NO2,15.6,129.5,73.3,90,Moderate,32.4,70.7,2.6
India,Telangana,Kohima,NO2,175.1,205.4,192.1,195,Unhealthy,16.2,34.6,20.7
India,West Bengal,Belapur,OZONE,121.5,318.5,161.1,195,Unhealthy,30.6,74.6,11
India,Delhi,Sirsa,SO2,8.2,252.9,54.1,76,Moderate,31.3,41.9,22.8
India,Tamil Nadu,Satara,NH3,3.1,240.2,72.7,87,Moderate,25.6,82,10.1
India,Telangana,Rourkela,PM2.5,22.9,441.7,54.6,51,Moderate,37.4,50.3,16.2
India,Telangana,Gummidipoondi,PM10,8.8,94.8,14.8,1,Good,38.2,48.1,23.3
India,Karnataka,Pampore,PM2.5,219.6,393,230.8,227,Very Unhealthy,20.7,80.8,4.8
India,Sikkim,Amritsar,CO,50.3,455.6,58.5,99,Moderate,32.7,37.9,9.3
India,Mizoram,Jorapokhar,PM10,5.4,102.1,26.6,29,Good,25.8,34.3,8.5
India,Chhattisgarh,Motihari,PM10,45.4,407.8,117.2,120,Unhealthy for Sensitive Groups,35.5,73.1,18.7
India,Uttar Pradesh,Korba,OZONE,29.2,379.8,32.7,6,Good,22.1,55.5,3.8
India,Odisha,Ulhasnagar,NO2,174.8,319.8,222.5,267,Very Unhealthy,32.1,30.5,15.7
India,Arunachal Pradesh,Karauli,CO,29.5,369.8,32.3,49,Good,30.9,49,12.3
India,Karnataka,Pune,PM2.5,27.9,274.5,37,11,Good,33.6,73.1,10.6
India,Rajasthan,Raebareli,CO,11.3,195.3,11.5,16,Good,18.2,47.3,14.9
India,Gujarat,Baghpat,SO2,47,417.9,77.1,57,Moderate,15.9,42.2,19.6
India,Arunachal Pradesh,Amaravati,NH3,113.3,415.3,196.6,165,Unhealthy,28,88.8,15.6
India,Meghalaya,Ludhiana,CO,22.2,412.9,215.1,234,Very Unhealthy,23.7,45.2,20.5
India,Uttarakhand,Ankleshwar,OZONE,64,272.2,89.2,95,Moderate,19.9,45.2,14.5
India,Himachal Pradesh,Mandideep,SO2,37.7,452.1,154.3,177,Unhealthy,33.7,81.9,19.1
India,Odisha,Vrindavan,SO2,6.7,132.3,70.2,70,Moderate,21.2,42.8,13.5
India,Nagaland,Chittoor,NH3,105,331.9,140.1,113,Unhealthy for Sensitive Groups,19.3,52.8,25.9
India,Mizoram,Parbhani,NO2,38.1,311.2,250.3,282,Very Unhealthy,31.3,90.4,17.6
India,Kerala,Meerut,SO2,39.6,260.1,56.6,75,Moderate,38.3,46.4,6.1
India,Rajasthan,Shillong,NO2,46.6,434.6,249.3,246,Very Unhealthy,18.8,94.9,2.9
India,Sikkim,Baripada,SO2,71.7,237,80.5,74,Moderate,33.3,31.7,15.3
India,Jharkhand,Tirupati,NH3,7.4,236.7,29.5,45,Good,25.7,67.8,11.5
India,Punjab,Siliguri,SO2,40.4,229.2,159.4,182,Unhealthy,33.5,37.2,26.4
India,Kerala,Chennai,NO2,180,461.7,181.7,152,Unhealthy,18.2,35.1,9.6
India,Madhya Pradesh,Tirupati,NO2,97.2,330.1,162,159,Unhealthy,37,41,14.8
India,Tamil Nadu,Shivamogga,NH3,45.1,450.5,157.8,153,Unhealthy,22.3,79,28.8
India,Jharkhand,Nagaon,NO2,22.6,159.8,135.8,125,Unhealthy for Sensitive Groups,20.7,38.7,9.6
India,Punjab,Thane,PM2.5,196.6,400.3,200,153,Unhealthy,26.4,65.8,21.4
India,Telangana,Thiruvananthapuram,NO2,9.2,337,194.6,167,Unhealthy,15.8,76.2,25
India,Chhattisgarh,Mysuru,OZONE,80,456.8,248.4,249,Very Unhealthy,21.4,33.9,19.9
India,Bihar,Suakati,SO2,72.4,470,76.3,59,Moderate,28,49.6,5.2
India,Himachal Pradesh,Aizawl,CO,29.4,290.7,71.4,86,Moderate,27,77,9.4
India,Telangana,Mira-Bhayandar,NO2,9.7,484.6,21.6,1,Good,39.9,54.5,27.6
India,Uttar Pradesh,Dehradun,PM2.5,10.6,183.2,27.2,18,Good,35.2,30.2,12.7
India,Jharkhand,Solapur,SO2,78.8,493.2,80.3,65,Moderate,22.9,51.2,17.3
India,Chhattisgarh,Belapur,PM10,9,192.4,26.3,23,Good,30.9,74.3,2.5
India,Nagaland,Angul,PM2.5,16.7,460.3,32.6,45,Good,38.3,55.2,27.6
India,Meghalaya,Pimpri-Chinchwad,PM10,56.7,330.1,189.7,189,Unhealthy,25.1,90.5,4.8
India,Tripura,Mathura,OZONE,44.7,161.7,138.2,150,Unhealthy for Sensitive Groups,33.1,50.3,10.6
India,Chhattisgarh,Gandhinagar,OZONE,40.2,261.5,95.4,63,Moderate,19.9,67.7,27.5
India,Punjab,Thiruvananthapuram,CO,159.1,359.8,175.8,163,Unhealthy,33.8,42.7,17
India,Uttarakhand,Tonk,SO2,66.6,276.9,69.4,89,Moderate,15.2,75.3,17.8
India,West Bengal,Chhal,CO,47.3,347.6,53.4,85,Moderate,39.2,32.8,23.3
India,Delhi,Bilaspur,SO2,135,178.9,164.2,156,Unhealthy,22.6,43.8,4.9
India,Uttar Pradesh,Mira-Bhayandar,NH3,112.3,403.3,213.7,293,Very Unhealthy,30.2,36.8,3.9
India,Tamil Nadu,Tirupati,NO2,136.7,332.1,226.4,201,Very Unhealthy,32.2,85.5,4.9
India,Madhya Pradesh,Rohtak,NO2,8,226,21.1,24,Good,15.8,46.6,25.1
India,Madhya Pradesh,Tonk,OZONE,259.8,421.2,262.9,282,Very Unhealthy,23,39.6,28.3
India,Maharashtra,Hubballi,CO,18.6,252.7,232.2,230,Very Unhealthy,35.6,57.8,16.9
India,Telangana,Jind,CO,158.5,374.4,261.4,236,Very Unhealthy,21.1,72.7,6.8
India,Madhya Pradesh,Hubballi,PM10,39.6,408.1,107.2,141,Unhealthy for Sensitive Groups,32.5,76.9,2.6
India,Delhi,Hajipur,NO2,74.6,331.6,143.6,127,Unhealthy for Sensitive Groups,17.7,61.6,6.2
India,Punjab,Panchkula,NO2,34.5,399.3,36.8,44,Good,34,30,22.4
India,Maharashtra,Hyderabad,OZONE,71.3,264.7,231.2,241,Very Unhealthy,18.5,76.7,7.6
India,Bihar,Pampore,PM10,8.2,36.3,9.3,16,Good,29.6,71.9,11
India,Delhi,Hubballi,CO,122.1,370.4,218.9,284,Very Unhealthy,19.6,89.8,1.3
India,Odisha,Greater Noida,PM10,18.2,281.4,69.3,86,Moderate,17.3,74.5,9.3
India,Chandigarh,Barrackpore,SO2,125.2,409.9,265.1,215,Very Unhealthy,22.2,34.1,20.6
India,Karnataka,Mandi Gobindgarh,PM10,20.5,129.2,27.5,37,Good,17.8,33.2,17.2
India,Gujarat,Nellore,PM2.5,26.5,218.3,73.3,100,Moderate,24.7,46.1,5.3
India,West Bengal,Madurai,PM10,27.9,160.5,38.9,45,Good,27.4,92.8,2.2
India,Assam,Sagar,NH3,155.4,260,247.8,235,Very Unhealthy,16.6,43,17.4
India,Tripura,Vatva,PM10,201.6,450.5,227.3,254,Very Unhealthy,26.1,33.1,9.9
India,Madhya Pradesh,Chamarajanagar,CO,47.2,242.6,93.6,92,Moderate,29.1,76.1,27.8
India,Bihar,Sri Ganganagar,PM10,59.8,380.2,134,136,Unhealthy for Sensitive Groups,18.6,76.6,12.9
India,Punjab,Hingoli,CO,174.3,473.8,261.9,283,Very Unhealthy,18.5,31.1,10.2
India,Nagaland,Kalaburagi,PM2.5,29.1,487.9,93.2,94,Moderate,37.6,47.1,8.5
India,Puducherry,Moradabad,NO2,129,397.3,238.5,268,Very Unhealthy,35.1,67.9,21.4
India,Delhi,Muzaffarnagar,NO2,11.1,173.1,31.7,49,Good,25.2,47.3,12.5
India,Puducherry,Yadgir,PM2.5,25.6,184.2,106.8,141,Unhealthy for Sensitive Groups,36.6,61.2,11
India,West Bengal,Vrindavan,OZONE,8.3,262.3,69.7,86,Moderate,35.6,35.7,28.2
India,Puducherry,Bhiwani,NH3,12.1,355.4,87.9,59,Moderate,24.3,78,9.2
India,Maharashtra,Pune,CO,127.2,321.2,161.9,156,Unhealthy,16.3,80.2,24.2
India,Assam,Palwal,OZONE,24.1,194.4,169.6,153,Unhealthy,36.8,93.1,10.7
India,Uttarakhand,Jalandhar,SO2,27.4,332.2,125.2,134,Unhealthy for Sensitive Groups,28.1,58.9,2.7
India,Bihar,Kalyan,PM10,135.9,321.9,216.3,300,Very Unhealthy,19,46.4,28.5
India,Gujarat,Kanpur,NH3,95.9,437.9,259.8,267,Very Unhealthy,20.5,74.2,8.7
India,Delhi,Agartala,CO,43.5,425.6,54.6,73,Moderate,34.5,41.6,21
India,Jammu and Kashmir,Koppal,OZONE,3.3,284.8,5.1,3,Good,29.9,62.9,29.1
India,Chandigarh,Pune,CO,46,498.2,53.2,59,Moderate,31.8,84.2,17.4
India,Karnataka,Sri Ganganagar,CO,208.1,466.6,249.9,299,Very Unhealthy,22.3,45,23.2
India,Assam,Dharuhera,OZONE,11.8,115.8,18.1,39,Good,17.9,59.6,17.4
India,Tamil Nadu,Asansol,PM2.5,62.5,231.2,191.9,186,Unhealthy,38.7,51.2,21.9
India,Nagaland,Pampore,PM10,0.1,323.1,0.1,28,Good,21.2,49.5,22.8
India,Bihar,Ballabgarh,NO2,0.1,427.8,116.7,102,Unhealthy for Sensitive Groups,25.6,74.8,4.6
India,Assam,Sri Ganganagar,SO2,34.6,445.8,256.6,288,Very Unhealthy,18.9,86.1,29.5
India,Assam,Noida,CO,55.6,462.6,110.8,104,Unhealthy for Sensitive Groups,17.8,94.9,21.3
India,Assam,Chandigarh,NH3,1.4,301.1,7.7,10,Good,21.2,32.4,27.6
India,Bihar,Satara,NH3,138.6,231.4,228.7,271,Very Unhealthy,33.3,88.1,17.9
India,Tripura,Kolkata,CO,1.7,182.3,100.1,342,Hazardous,38,69.1,19.6
India,Delhi,Agra,OZONE,173.2,467.6,209.2,210,Very Unhealthy,17.4,49.2,20.9
India,Gujarat,Bahadurgarh,SO2,5.5,410.9,35.4,20,Good,25.1,80.5,27.2
India,Jharkhand,Talcher,PM2.5,106.8,295.5,209.4,270,Very Unhealthy,15.8,67.1,29.7
India,Himachal Pradesh,Asansol,NO2,2.5,234.1,2.8,11,Good,24,78.4,4.5
India,Chandigarh,Baran,SO2,146.9,444.2,197.5,153,Unhealthy,26.9,83.3,25.2
India,Nagaland,Pune,OZONE,47,152.7,72.9,79,Moderate,33.3,65.2,0.7
India,Puducherry,Nandesari,NO2,12.9,312.4,222,298,Very Unhealthy,20.2,93,8
India,Chandigarh,Jhunjhunu,NH3,156.3,480.3,264.8,300,Very Unhealthy,16.5,76.8,16.4
India,Gujarat,Kadapa,SO2,1.3,267.4,207.3,225,Very Unhealthy,21.3,75.4,6.2
India,Sikkim,Mandi Gobindgarh,PM2.5,24.4,75.5,72.4,52,Moderate,29.6,90.8,27.9
India,Andhra Pradesh,Jalore,PM2.5,133.9,279.3,158.2,181,Unhealthy,37.2,58.1,10.3
India,Arunachal Pradesh,Kota,OZONE,84.6,371.2,96.1,84,Moderate,20.2,36.3,0.3
India,Maharashtra,Beed,PM10,23,463.5,261.9,275,Very Unhealthy,29.1,85.2,17.9
India,Jammu and Kashmir,Gwalior,NH3,11.5,227.6,104,137,Unhealthy for Sensitive Groups,21.5,57.5,26.4
India,Rajasthan,Rajkot,SO2,176.2,276.6,220.9,247,Very Unhealthy,18.8,60.4,23.9
India,Sikkim,Mehsana,PM2.5,34.8,352,116.8,133,Unhealthy for Sensitive Groups,39.2,35,2.1
India,Jharkhand,Sonipat,PM2.5,61.6,382.5,144.2,137,Unhealthy for Sensitive Groups,26.8,60.6,16.9
India,Nagaland,Rajkot,CO,104.5,484.5,122.7,149,Unhealthy for Sensitive Groups,29.2,75.7,25
India,Andhra Pradesh,Gandhinagar,CO,19.9,222.5,170.7,164,Unhealthy,21,86.4,17.1
India,Haryana,Vrindavan,SO2,201.7,437.1,253.3,229,Very Unhealthy,29.9,53.7,22.1
India,West Bengal,Parbhani,OZONE,124.4,186.9,183.2,191,Unhealthy,25.2,51.6,21.9
India,Puducherry,Aizawl,PM2.5,18.5,302.6,128,126,Unhealthy for Sensitive Groups,32.5,73.5,2.1
India,Maharashtra,Dharwad,CO,32,412.3,66.7,60,Moderate,35.4,36.1,5.7
India,Nagaland,Talcher,CO,113,337.1,115.7,146,Unhealthy for Sensitive Groups,37.1,37.8,0.8
India,Arunachal Pradesh,Churu,NH3,128.6,365.5,266,269,Very Unhealthy,19.5,33.3,17.3
India,Jammu and Kashmir,Mehsana,SO2,47,120.9,84.2,65,Moderate,19.4,48.1,25.8
India,Arunachal Pradesh,Jalandhar,PM2.5,123,430.8,206.4,254,Very Unhealthy,19.9,77.2,27.8
India,Bihar,Alwar,PM2.5,116.5,286.9,260.1,298,Very Unhealthy,39.2,56.4,24.9
India,Jammu and Kashmir,Kunjemura,PM2.5,85.4,428,249.3,209,Very Unhealthy,26.2,31,1.2
India,Jammu and Kashmir,Thane,NH3,70.2,437.1,154.7,167,Unhealthy,16.3,46,8.1
India,Tamil Nadu,Aurangabad,PM2.5,26.2,101.9,71.2,85,Moderate,15.7,82.1,16.2
India,Madhya Pradesh,Chikkaballapur,CO,67.1,84.2,76.6,98,Moderate,17.8,50.3,25.4
India,Chhattisgarh,Agra,PM10,6.1,135.7,68.4,84,Moderate,23.1,74.9,29
India,Andhra Pradesh,Kishanganj,PM2.5,0.1,381.3,2.5,38,Good,19.5,39.7,12.3
India,Uttar Pradesh,Panipat,PM10,0.6,481.9,0.9,13,Good,33.1,80.2,1.4
India,Karnataka,Jalandhar,OZONE,156.6,267.4,184.3,190,Unhealthy,38.4,59.4,27.3
India,Jharkhand,Lucknow,PM10,180.7,228,211.8,262,Very Unhealthy,29.4,60,2.7
India,Andhra Pradesh,Tumidih,SO2,0.4,376.6,0.4,29,Good,28.1,51,11.5
India,Puducherry,Tirupati,PM2.5,59.9,400.6,128.1,115,Unhealthy for Sensitive Groups,27,89.1,12.2
India,Jammu and Kashmir,Suakati,PM10,44.3,275.1,155,197,Unhealthy,21.7,86.4,14.9
India,Punjab,Jorapokhar,OZONE,6.2,436.7,40.2,4,Good,16.8,55.3,25.2
India,Tamil Nadu,Sivasagar,NH3,40.3,435.4,127.6,140,Unhealthy for Sensitive Groups,19.4,45.6,20.3
India,Tripura,Panchgaon,NO2,156.5,176.6,162.5,200,Unhealthy,24.5,51.2,0.2
India,Rajasthan,Mandi Gobindgarh,CO,74.2,198.9,138.2,107,Unhealthy for Sensitive Groups,28.1,91,1.6
India,Puducherry,Gurugram,CO,6.4,257.9,6.7,17,Good,27,75.2,25.4
India,Telangana,Dharwad,CO,118.9,494.2,205,203,Very Unhealthy,22.3,38.4,13.1
India,Telangana,Muzaffarpur,SO2,8.7,356,29.5,34,Good,38.2,35.9,8.2
India,Odisha,Pune,PM10,151.3,318.8,189.9,187,Unhealthy,19.5,76.9,27.8
India,Nagaland,Guwahati,PM10,86.7,384.7,216.6,271,Very Unhealthy,29.9,76.5,21.8
India,Punjab,Kashipur,OZONE,78.9,401.8,180.7,187,Unhealthy,38.9,69.9,8.8
India,Mizoram,Virar,SO2,24.8,130.8,37.5,18,Good,21.4,63.9,25.2
India,Meghalaya,Bilaspur,NH3,46.9,356.3,73.1,55,Moderate,25.2,93.7,3.3
India,Rajasthan,Haldia,CO,25.5,453.7,176.3,160,Unhealthy,37.5,84.5,29.6
India,Chandigarh,Baddi,NH3,1.1,77.3,1.9,29,Good,18.1,34.1,3.9
India,Tripura,Bettiah,NO2,3,65.2,31.5,3,Good,17,77.9,17.3
India,West Bengal,Saharsa,NH3,101.2,309.8,212.3,265,Very Unhealthy,28.9,67.1,22.5
India,Tamil Nadu,Chamarajanagar,CO,107.4,172.1,116.6,144,Unhealthy for Sensitive Groups,21.7,71.8,24.5
India,Chandigarh,Gaya,SO2,39.1,395.8,108.9,145,Unhealthy for Sensitive Groups,39,30.7,26.4
India,Bihar,Satara,PM10,108.2,137.1,113.4,142,Unhealthy for Sensitive Groups,26.6,88.9,3
India,Meghalaya,Bhubaneswar,OZONE,5.2,191.1,19.8,44,Good,21.1,82.4,5.1
India,Chhattisgarh,Panchkula,CO,6.2,405.3,170.1,168,Unhealthy,34.1,63.1,18.1
India,Sikkim,Baghpat,NH3,79.3,401.6,184.7,179,Unhealthy,30.5,44.2,8.8
India,Tripura,Patiala,PM10,134.9,380.1,148.6,133,Unhealthy for Sensitive Groups,23.8,74.5,12.8
India,Mizoram,Chamarajanagar,SO2,51.4,386.4,58,72,Moderate,35.6,33.9,28
India,Tripura,Kadapa,NH3,97,280.9,157.9,195,Unhealthy,32.5,43.6,0.6
